* Measurement data measured by REW V5.20.13
* Source: In 1-2 (MOTU M Series), LINE_IN (Ö÷Òô), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 2026-8-4 10:33:04
* REW Settings:
10566.651251 81.045 -10.1534
10567.017461 81.044 -10.1758
10567.383672 81.043 -10.1982
10567.749883 81.042 -10.2206
10568.116094 81.041 -10.2430
10568.482305 81.040 -10.2654
10568.848516 81.039 -10.2877
10569.214727 81.038 -10.3102
10569.580938 81.037 -10.3325
10569.947149 81.036 -10.3549
10570.313360 81.035 -10.3772
10570.679571 81.034 -10.3995
10571.045782 81.033 -10.4218
10571.411993 81.032 -10.4441
10571.778204 81.031 -10.4664
10572.144415 81.030 -10.4886
10572.510626 81.029 -10.5110
10572.876837 81.028 -10.5332
10573.243048 81.027 -10.5555
10573.609259 81.026 -10.5778
10573.975470 81.025 -10.6000
10574.341681 81.024 -10.6222
10574.707892 81.023 -10.6444
10575.074103 81.022 -10.6666
10575.440314 81.021 -10.6888
10575.806525 81.020 -10.7111
10576.172736 81.019 -10.7333
10576.538947 81.018 -10.7554
10576.905158 81.016 -10.7776
10577.271369 81.015 -10.7997
10577.637580 81.014 -10.8219
10578.003790 81.013 -10.8440
10578.370001 81.012 -10.8661
10578.736212 81.011 -10.8882
10579.102423 81.010 -10.9103
10579.468634 81.009 -10.9325
10579.834845 81.008 -10.9545
10580.201056 81.007 -10.9766
10580.567267 81.006 -10.9987
10580.933478 81.005 -11.0208
10581.299689 81.004 -11.0427
10581.665900 81.003 -11.0648
10582.032111 81.002 -11.0868
10582.398322 81.001 -11.1089
10582.764533 81.000 -11.1309
10583.130744 80.999 -11.1528
10583.496955 80.998 -11.1748
10583.863166 80.997 -11.1969
10584.229377 80.996 -11.2188
10584.595588 80.995 -11.2407
10584.961799 80.994 -11.2627
10585.328010 80.993 -11.2847
10585.694221 80.992 -11.3066
10586.060432 80.990 -11.3285
10586.426643 80.989 -11.3505
10586.792854 80.988 -11.3723
10587.159065 80.987 -11.3943
10587.525276 80.986 -11.4161
10587.891487 80.985 -11.4380
10588.257698 80.984 -11.4598
10588.623909 80.983 -11.4817
10588.990120 80.982 -11.5035
10589.356330 80.981 -11.5254
10589.722541 80.980 -11.5472
10590.088752 80.979 -11.5691
10590.454963 80.978 -11.5908
10590.821174 80.977 -11.6125
10591.187385 80.976 -11.6343
10591.553596 80.975 -11.6561
10591.919807 80.974 -11.6779
10592.286018 80.973 -11.6996
10592.652229 80.972 -11.7214
10593.018440 80.970 -11.7432
10593.384651 80.969 -11.7649
10593.750862 80.968 -11.7866
10594.117073 80.967 -11.8083
10594.483284 80.966 -11.8300
10594.849495 80.965 -11.8517
10595.215706 80.964 -11.8734
10595.581917 80.963 -11.8950
10595.948128 80.962 -11.9167
10596.314339 80.961 -11.9384
10596.680550 80.960 -11.9600
10597.046761 80.959 -11.9817
10597.412972 80.958 -12.0033
10597.779183 80.957 -12.0249
10598.145394 80.956 -12.0465
10598.511605 80.954 -12.0681
10598.877816 80.953 -12.0897
10599.244027 80.952 -12.1112
10599.610238 80.951 -12.1328
10599.976449 80.950 -12.1544
10600.342660 80.949 -12.1759
10600.708870 80.948 -12.1975
10601.075081 80.947 -12.2190
10601.441292 80.946 -12.2405
10601.807503 80.945 -12.2621
10602.173714 80.944 -12.2836
10602.539925 80.943 -12.3051
10602.906136 80.942 -12.3265
10603.272347 80.940 -12.3480
10603.638558 80.939 -12.3695
10604.004769 80.938 -12.3909
10604.370980 80.937 -12.4124
10604.737191 80.936 -12.4338
10605.103402 80.935 -12.4552
10605.469613 80.934 -12.4767
10605.835824 80.933 -12.4980
10606.202035 80.932 -12.5194
10606.568246 80.931 -12.5408
10606.934457 80.930 -12.5621
10607.300668 80.929 -12.5836
10607.666879 80.927 -12.6049
10608.033090 80.926 -12.6262
10608.399301 80.925 -12.6476
10608.765512 80.924 -12.6689
10609.131723 80.923 -12.6903
10609.497934 80.922 -12.7115
10609.864145 80.921 -12.7329
10610.230356 80.920 -12.7542
10610.596567 80.919 -12.7754
10610.962778 80.918 -12.7968
10611.328989 80.917 -12.8180
10611.695199 80.916 -12.8392
10612.061410 80.914 -12.8605
10612.427621 80.913 -12.8817
10612.793832 80.912 -12.9030
10613.160043 80.911 -12.9242
10613.526254 80.910 -12.9453
10613.892465 80.909 -12.9666
10614.258676 80.908 -12.9877
10614.624887 80.907 -13.0089
10614.991098 80.906 -13.0300
10615.357309 80.905 -13.0513
10615.723520 80.903 -13.0724
10616.089731 80.902 -13.0935
10616.455942 80.901 -13.1146
10616.822153 80.900 -13.1357
10617.188364 80.899 -13.1569
10617.554575 80.898 -13.1780
10617.920786 80.897 -13.1991
10618.286997 80.896 -13.2201
10618.653208 80.895 -13.2412
10619.019419 80.894 -13.2622
10619.385630 80.892 -13.2833
10619.751841 80.891 -13.3043
10620.118052 80.890 -13.3254
10620.484263 80.889 -13.3464
10620.850474 80.888 -13.3674
10621.216685 80.887 -13.3884
10621.582896 80.886 -13.4094
10621.949107 80.885 -13.4304
10622.315318 80.884 -13.4514
10622.681529 80.882 -13.4723
10623.047739 80.881 -13.4933
10623.413950 80.880 -13.5143
10623.780161 80.879 -13.5352
10624.146372 80.878 -13.5562
10624.512583 80.877 -13.5770
10624.878794 80.876 -13.5979
10625.245005 80.875 -13.6189
10625.611216 80.874 -13.6398
10625.977427 80.872 -13.6606
10626.343638 80.871 -13.6815
10626.709849 80.870 -13.7024
10627.076060 80.869 -13.7231
10627.442271 80.868 -13.7440
10627.808482 80.867 -13.7649
10628.174693 80.866 -13.7856
10628.540904 80.865 -13.8065
10628.907115 80.864 -13.8273
10629.273326 80.862 -13.8481
10629.639537 80.861 -13.8689
10630.005748 80.860 -13.8896
10630.371959 80.859 -13.9104
10630.738170 80.858 -13.9312
10631.104381 80.857 -13.9519
10631.470592 80.856 -13.9727
10631.836803 80.855 -13.9934
10632.203014 80.853 -14.0140
10632.569225 80.852 -14.0348
10632.935436 80.851 -14.0555
10633.301647 80.850 -14.0762
10633.667858 80.849 -14.0969
10634.034068 80.848 -14.1176
10634.400279 80.847 -14.1382
10634.766490 80.846 -14.1588
10635.132701 80.844 -14.1794
10635.498912 80.843 -14.2001
10635.865123 80.842 -14.2207
10636.231334 80.841 -14.2413
10636.597545 80.840 -14.2620
10636.963756 80.839 -14.2826
10637.329967 80.838 -14.3031
10637.696178 80.837 -14.3237
10638.062389 80.835 -14.3442
10638.428600 80.834 -14.3649
10638.794811 80.833 -14.3854
10639.161022 80.832 -14.4059
10639.527233 80.831 -14.4264
10639.893444 80.830 -14.4469
10640.259655 80.829 -14.4674
10640.625866 80.828 -14.4879
10640.992077 80.826 -14.5084
10641.358288 80.825 -14.5289
10641.724499 80.824 -14.5494
10642.090710 80.823 -14.5698
10642.456921 80.822 -14.5903
10642.823132 80.821 -14.6107
10643.189343 80.820 -14.6312
10643.555554 80.818 -14.6516
10643.921765 80.817 -14.6720
10644.287976 80.816 -14.6924
10644.654187 80.815 -14.7128
10645.020398 80.814 -14.7332
10645.386608 80.813 -14.7535
10645.752819 80.812 -14.7739
10646.119030 80.810 -14.7943
10646.485241 80.809 -14.8146
10646.851452 80.808 -14.8350
10647.217663 80.807 -14.8552
10647.583874 80.806 -14.8756
10647.950085 80.805 -14.8959
10648.316296 80.804 -14.9163
10648.682507 80.802 -14.9365
10649.048718 80.801 -14.9568
10649.414929 80.800 -14.9771
10649.781140 80.799 -14.9973
10650.147351 80.798 -15.0176
10650.513562 80.797 -15.0378
10650.879773 80.796 -15.0580
10651.245984 80.794 -15.0782
10651.612195 80.793 -15.0985
10651.978406 80.792 -15.1187
10652.344617 80.791 -15.1389
10652.710828 80.790 -15.1591
10653.077039 80.789 -15.1792
10653.443250 80.788 -15.1993
10653.809461 80.786 -15.2195
10654.175672 80.785 -15.2396
10654.541883 80.784 -15.2598
10654.908094 80.783 -15.2800
10655.274305 80.782 -15.3002
10655.640516 80.781 -15.3203
10656.006727 80.780 -15.3403
10656.372938 80.778 -15.3605
10656.739148 80.777 -15.3806
10657.105359 80.776 -15.4006
10657.471570 80.775 -15.4207
10657.837781 80.774 -15.4408
10658.203992 80.773 -15.4608
10658.570203 80.771 -15.4808
10658.936414 80.770 -15.5009
10659.302625 80.769 -15.5209
10659.668836 80.768 -15.5409
10660.035047 80.767 -15.5608
10660.401258 80.766 -15.5808
10660.767469 80.765 -15.6008
10661.133680 80.763 -15.6207
10661.499891 80.762 -15.6407
10661.866102 80.761 -15.6606
10662.232313 80.760 -15.6807
10662.598524 80.759 -15.7006
10662.964735 80.758 -15.7205
10663.330946 80.756 -15.7404
10663.697157 80.755 -15.7603
10664.063368 80.754 -15.7802
10664.429579 80.753 -15.8000
10664.795790 80.752 -15.8199
10665.162001 80.751 -15.8397
10665.528212 80.749 -15.8596
10665.894423 80.748 -15.8795
10666.260634 80.747 -15.8993
10666.626845 80.746 -15.9191
10666.993056 80.745 -15.9390
10667.359267 80.744 -15.9587
10667.725477 80.742 -15.9785
10668.091688 80.741 -15.9983
10668.457899 80.740 -16.0181
10668.824110 80.739 -16.0378
10669.190321 80.738 -16.0576
10669.556532 80.737 -16.0774
10669.922743 80.735 -16.0972
10670.288954 80.734 -16.1168
10670.655165 80.733 -16.1366
10671.021376 80.732 -16.1562
10671.387587 80.731 -16.1760
10671.753798 80.730 -16.1957
10672.120009 80.728 -16.2153
10672.486220 80.727 -16.2350
10672.852431 80.726 -16.2546
10673.218642 80.725 -16.2743
10673.584853 80.724 -16.2939
10673.951064 80.723 -16.3136
10674.317275 80.721 -16.3333
10674.683486 80.720 -16.3529
10675.049697 80.719 -16.3724
10675.415908 80.718 -16.3921
10675.782119 80.717 -16.4116
10676.148330 80.716 -16.4313
10676.514541 80.714 -16.4508
10676.880752 80.713 -16.4703
10677.246963 80.712 -16.4899
10677.613174 80.711 -16.5094
10677.979385 80.710 -16.5289
10678.345596 80.708 -16.5485
10678.711807 80.707 -16.5680
10679.078017 80.706 -16.5875
10679.444228 80.705 -16.6071
10679.810439 80.704 -16.6265
10680.176650 80.703 -16.6460
10680.542861 80.701 -16.6654
10680.909072 80.700 -16.6849
10681.275283 80.699 -16.7043
10681.641494 80.698 -16.7238
10682.007705 80.697 -16.7432
10682.373916 80.696 -16.7627
10682.740127 80.694 -16.7821
10683.106338 80.693 -16.8014
10683.472549 80.692 -16.8208
10683.838760 80.691 -16.8402
10684.204971 80.690 -16.8596
10684.571182 80.688 -16.8789
10684.937393 80.687 -16.8983
10685.303604 80.686 -16.9176
10685.669815 80.685 -16.9370
10686.036026 80.684 -16.9563
10686.402237 80.683 -16.9756
10686.768448 80.681 -16.9950
10687.134659 80.680 -17.0143
10687.500870 80.679 -17.0336
10687.867081 80.678 -17.0529
10688.233292 80.677 -17.0720
10688.599503 80.675 -17.0913
10688.965714 80.674 -17.1106
10689.331925 80.673 -17.1299
10689.698136 80.672 -17.1490
10690.064346 80.671 -17.1683
10690.430557 80.669 -17.1875
10690.796768 80.668 -17.2067
10691.162979 80.667 -17.2260
10691.529190 80.666 -17.2451
10691.895401 80.665 -17.2643
10692.261612 80.664 -17.2834
10692.627823 80.662 -17.3026
10692.994034 80.661 -17.3218
10693.360245 80.660 -17.3408
10693.726456 80.659 -17.3600
10694.092667 80.658 -17.3792
10694.458878 80.656 -17.3982
10694.825089 80.655 -17.4174
10695.191300 80.654 -17.4364
10695.557511 80.653 -17.4554
10695.923722 80.652 -17.4746
10696.289933 80.650 -17.4937
10696.656144 80.649 -17.5127
10697.022355 80.648 -17.5317
10697.388566 80.647 -17.5508
10697.754777 80.646 -17.5698
10698.120988 80.645 -17.5889
10698.487199 80.643 -17.6078
10698.853410 80.642 -17.6268
10699.219621 80.641 -17.6458
10699.585832 80.640 -17.6648
10699.952043 80.639 -17.6837
10700.318254 80.637 -17.7028
10700.684465 80.636 -17.7217
10701.050676 80.635 -17.7406
10701.416886 80.634 -17.7595
10701.783097 80.633 -17.7784
10702.149308 80.631 -17.7974
10702.515519 80.630 -17.8163
10702.881730 80.629 -17.8352
10703.247941 80.628 -17.8541
10703.614152 80.627 -17.8729
10703.980363 80.625 -17.8918
10704.346574 80.624 -17.9106
10704.712785 80.623 -17.9296
10705.078996 80.622 -17.9484
10705.445207 80.621 -17.9672
10705.811418 80.619 -17.9861
10706.177629 80.618 -18.0049
10706.543840 80.617 -18.0237
10706.910051 80.616 -18.0425
10707.276262 80.615 -18.0613
10707.642473 80.613 -18.0800
10708.008684 80.612 -18.0988
10708.374895 80.611 -18.1176
10708.741106 80.610 -18.1362
10709.107317 80.609 -18.1550
10709.473528 80.607 -18.1737
10709.839739 80.606 -18.1925
10710.205950 80.605 -18.2112
10710.572161 80.604 -18.2299
10710.938372 80.603 -18.2485
10711.304583 80.601 -18.2672
10711.670794 80.600 -18.2859
10712.037005 80.599 -18.3046
10712.403215 80.598 -18.3232
10712.769426 80.597 -18.3419
10713.135637 80.595 -18.3606
10713.501848 80.594 -18.3792
10713.868059 80.593 -18.3978
10714.234270 80.592 -18.4164
10714.600481 80.591 -18.4349
10714.966692 80.589 -18.4536
10715.332903 80.588 -18.4722
10715.699114 80.587 -18.4907
10716.065325 80.586 -18.5093
10716.431536 80.585 -18.5278
10716.797747 80.583 -18.5464
10717.163958 80.582 -18.5649
10717.530169 80.581 -18.5835
10717.896380 80.580 -18.6019
10718.262591 80.578 -18.6205
10718.628802 80.577 -18.6390
10718.995013 80.576 -18.6575
10719.361224 80.575 -18.6760
10719.727435 80.574 -18.6945
10720.093646 80.572 -18.7129
10720.459857 80.571 -18.7313
10720.826068 80.570 -18.7498
10721.192279 80.569 -18.7682
10721.558490 80.568 -18.7866
10721.924701 80.566 -18.8051
10722.290912 80.565 -18.8235
10722.657123 80.564 -18.8419
10723.023334 80.563 -18.8602
10723.389545 80.562 -18.8787
10723.755755 80.560 -18.8970
10724.121966 80.559 -18.9154
10724.488177 80.558 -18.9337
10724.854388 80.557 -18.9520
10725.220599 80.555 -18.9705
10725.586810 80.554 -18.9888
10725.953021 80.553 -19.0071
10726.319232 80.552 -19.0254
10726.685443 80.551 -19.0437
10727.051654 80.549 -19.0620
10727.417865 80.548 -19.0802
10727.784076 80.547 -19.0985
10728.150287 80.546 -19.1168
10728.516498 80.545 -19.1350
10728.882709 80.543 -19.1532
10729.248920 80.542 -19.1715
10729.615131 80.541 -19.1897
10729.981342 80.540 -19.2079
10730.347553 80.539 -19.2262
10730.713764 80.537 -19.2444
10731.079975 80.536 -19.2626
10731.446186 80.535 -19.2808
10731.812397 80.534 -19.2988
10732.178608 80.532 -19.3170
10732.544819 80.531 -19.3352
10732.911030 80.530 -19.3533
10733.277241 80.529 -19.3715
10733.643452 80.528 -19.3895
10734.009663 80.526 -19.4077
10734.375874 80.525 -19.4258
10734.742085 80.524 -19.4438
10735.108295 80.523 -19.4620
10735.474506 80.522 -19.4801
10735.840717 80.520 -19.4982
10736.206928 80.519 -19.5162
10736.573139 80.518 -19.5343
10736.939350 80.517 -19.5522
10737.305561 80.515 -19.5703
10737.671772 80.514 -19.5884
10738.037983 80.513 -19.6063
10738.404194 80.512 -19.6244
10738.770405 80.511 -19.6423
10739.136616 80.509 -19.6604
10739.502827 80.508 -19.6783
10739.869038 80.507 -19.6963
10740.235249 80.506 -19.7142
10740.601460 80.504 -19.7322
10740.967671 80.503 -19.7501
10741.333882 80.502 -19.7681
10741.700093 80.501 -19.7860
10742.066304 80.500 -19.8040
10742.432515 80.498 -19.8219
10742.798726 80.497 -19.8397
10743.164937 80.496 -19.8577
10743.531148 80.495 -19.8755
10743.897359 80.493 -19.8934
10744.263570 80.492 -19.9113
10744.629781 80.491 -19.9291
10744.995992 80.490 -19.9469
10745.362203 80.489 -19.9647
10745.728414 80.487 -19.9825
10746.094624 80.486 -20.0004
10746.460835 80.485 -20.0182
10746.827046 80.484 -20.0360
10747.193257 80.482 -20.0538
10747.559468 80.481 -20.0717
10747.925679 80.480 -20.0894
10748.291890 80.479 -20.1072
10748.658101 80.478 -20.1249
10749.024312 80.476 -20.1426
10749.390523 80.475 -20.1604
10749.756734 80.474 -20.1781
10750.122945 80.473 -20.1958
10750.489156 80.471 -20.2135
10750.855367 80.470 -20.2312
10751.221578 80.469 -20.2489
10751.587789 80.468 -20.2666
10751.954000 80.467 -20.2843
10752.320211 80.465 -20.3019
10752.686422 80.464 -20.3196
10753.052633 80.463 -20.3373
10753.418844 80.462 -20.3549
10753.785055 80.460 -20.3724
10754.151266 80.459 -20.3901
10754.517477 80.458 -20.4077
10754.883688 80.457 -20.4253
10755.249899 80.456 -20.4429
10755.616110 80.454 -20.4604
10755.982321 80.453 -20.4780
10756.348532 80.452 -20.4956
10756.714743 80.451 -20.5132
10757.080954 80.449 -20.5308
10757.447164 80.448 -20.5483
10757.813375 80.447 -20.5658
10758.179586 80.446 -20.5834
10758.545797 80.445 -20.6008
10758.912008 80.443 -20.6183
10759.278219 80.442 -20.6359
10759.644430 80.441 -20.6533
10760.010641 80.440 -20.6708
10760.376852 80.438 -20.6882
10760.743063 80.437 -20.7057
10761.109274 80.436 -20.7231
10761.475485 80.435 -20.7406
10761.841696 80.434 -20.7581
10762.207907 80.432 -20.7755
10762.574118 80.431 -20.7928
10762.940329 80.430 -20.8103
10763.306540 80.429 -20.8276
10763.672751 80.427 -20.8451
10764.038962 80.426 -20.8624
10764.405173 80.425 -20.8798
10764.771384 80.424 -20.8972
10765.137595 80.423 -20.9146
10765.503806 80.421 -20.9319
10765.870017 80.420 -20.9492
10766.236228 80.419 -20.9666
10766.602439 80.418 -20.9839
10766.968650 80.416 -21.0011
10767.334861 80.415 -21.0184
10767.701072 80.414 -21.0358
10768.067283 80.413 -21.0530
10768.433493 80.411 -21.0703
10768.799704 80.410 -21.0875
10769.165915 80.409 -21.1049
10769.532126 80.408 -21.1221
10769.898337 80.407 -21.1393
10770.264548 80.405 -21.1565
10770.630759 80.404 -21.1737
10770.996970 80.403 -21.1909
10771.363181 80.402 -21.2081
10771.729392 80.400 -21.2253
10772.095603 80.399 -21.2426
10772.461814 80.398 -21.2598
10772.828025 80.397 -21.2769
10773.194236 80.395 -21.2941
10773.560447 80.394 -21.3112
10773.926658 80.393 -21.3284
10774.292869 80.392 -21.3455
10774.659080 80.391 -21.3625
10775.025291 80.389 -21.3796
10775.391502 80.388 -21.3967
10775.757713 80.387 -21.4139
10776.123924 80.386 -21.4309
10776.490135 80.384 -21.4480
10776.856346 80.383 -21.4651
10777.222557 80.382 -21.4822
10777.588768 80.381 -21.4993
10777.954979 80.380 -21.5162
10778.321190 80.378 -21.5333
10778.687401 80.377 -21.5503
10779.053612 80.376 -21.5674
10779.419823 80.375 -21.5844
10779.786033 80.373 -21.6013
10780.152244 80.372 -21.6183
10780.518455 80.371 -21.6354
10780.884666 80.370 -21.6523
10781.250877 80.368 -21.6693
10781.617088 80.367 -21.6862
10781.983299 80.366 -21.7031
10782.349510 80.365 -21.7201
10782.715721 80.364 -21.7371
10783.081932 80.362 -21.7539
10783.448143 80.361 -21.7709
10783.814354 80.360 -21.7877
10784.180565 80.359 -21.8047
10784.546776 80.357 -21.8215
10784.912987 80.356 -21.8384
10785.279198 80.355 -21.8553
10785.645409 80.354 -21.8722
10786.011620 80.352 -21.8890
10786.377831 80.351 -21.9059
10786.744042 80.350 -21.9227
10787.110253 80.349 -21.9395
10787.476464 80.348 -21.9563
10787.842675 80.346 -21.9731
10788.208886 80.345 -21.9899
10788.575097 80.344 -22.0067
10788.941308 80.343 -22.0234
10789.307519 80.341 -22.0403
10789.673730 80.340 -22.0570
10790.039941 80.339 -22.0737
10790.406152 80.338 -22.0906
10790.772363 80.336 -22.1073
10791.138573 80.335 -22.1240
10791.504784 80.334 -22.1407
10791.870995 80.333 -22.1575
10792.237206 80.332 -22.1741
10792.603417 80.330 -22.1908
10792.969628 80.329 -22.2075
10793.335839 80.328 -22.2242
10793.702050 80.327 -22.2408
10794.068261 80.325 -22.2576
10794.434472 80.324 -22.2742
10794.800683 80.323 -22.2908
10795.166894 80.322 -22.3075
10795.533105 80.320 -22.3241
10795.899316 80.319 -22.3407
10796.265527 80.318 -22.3573
10796.631738 80.317 -22.3739
10796.997949 80.316 -22.3905
10797.364160 80.314 -22.4071
10797.730371 80.313 -22.4236
10798.096582 80.312 -22.4402
10798.462793 80.311 -22.4568
10798.829004 80.309 -22.4733
10799.195215 80.308 -22.4899
10799.561426 80.307 -22.5063
10799.927637 80.306 -22.5229
10800.293848 80.304 -22.5394
10800.660059 80.303 -22.5559
10801.026270 80.302 -22.5724
10801.392481 80.301 -22.5889
10801.758692 80.300 -22.6053
10802.124902 80.298 -22.6218
10802.491113 80.297 -22.6383
10802.857324 80.296 -22.6548
10803.223535 80.295 -22.6713
10803.589746 80.293 -22.6876
10803.955957 80.292 -22.7041
10804.322168 80.291 -22.7205
10804.688379 80.290 -22.7369
10805.054590 80.288 -22.7533
10805.420801 80.287 -22.7697
10805.787012 80.286 -22.7861
10806.153223 80.285 -22.8025
10806.519434 80.284 -22.8188
10806.885645 80.282 -22.8352
10807.251856 80.281 -22.8516
10807.618067 80.280 -22.8679
10807.984278 80.279 -22.8842
10808.350489 80.277 -22.9005
10808.716700 80.276 -22.9169
10809.082911 80.275 -22.9331
10809.449122 80.274 -22.9495
10809.815333 80.272 -22.9657
10810.181544 80.271 -22.9821
10810.547755 80.270 -22.9983
10810.913966 80.269 -23.0145
10811.280177 80.268 -23.0309
10811.646388 80.266 -23.0471
10812.012599 80.265 -23.0634
10812.378810 80.264 -23.0796
10812.745021 80.263 -23.0958
10813.111232 80.261 -23.1119
10813.477442 80.260 -23.1282
10813.843653 80.259 -23.1444
10814.209864 80.258 -23.1606
10814.576075 80.256 -23.1768
10814.942286 80.255 -23.1930
10815.308497 80.254 -23.2091
10815.674708 80.253 -23.2252
10816.040919 80.252 -23.2415
10816.407130 80.250 -23.2576
10816.773341 80.249 -23.2737
10817.139552 80.248 -23.2898
10817.505763 80.247 -23.3059
10817.871974 80.245 -23.3220
10818.238185 80.244 -23.3381
10818.604396 80.243 -23.3542
10818.970607 80.242 -23.3702
10819.336818 80.240 -23.3864
10819.703029 80.239 -23.4025
10820.069240 80.238 -23.4185
10820.435451 80.237 -23.4346
10820.801662 80.236 -23.4506
10821.167873 80.234 -23.4666
10821.534084 80.233 -23.4825
10821.900295 80.232 -23.4987
10822.266506 80.231 -23.5146
